ticker,date,returns,t-5,t-20
MCD,10/5/2017,0.001108274,-0.005653573,-0.008759634
MMM,10/5/2017,-0.006667959,-0.009898421,-0.006879243
MRK,10/5/2017,0.010270229,-0.003246613,0.00087018
MSFT,10/5/2017,0.003910655,0.007838675,-0.004503611
NKE,10/5/2017,-0.006012009,0.001379062,0.001631116
PFE,10/5/2017,-0.000907451,0.001108274,0.007882275
PG,10/5/2017,0.001041587,-0.006667959,-0.006997107
TRV,10/5/2017,0.006169191,0.010270229,-0.004740476
UNH,10/5/2017,0.000865793,0.003910655,0.002677381
V,10/5/2017,0.002717381,-0.006012009,-0.012453883
VZ,10/5/2017,-0.000861676,-0.000907451,0.010776334
WBA,10/5/2017,-0.004186864,0.001041587,-0.00471993
WMT,10/5/2017,0.006429459,0.006169191,0.013513404
XOM,10/5/2017,0.004537614,0.000865793,0.005005419
AAPL,11/5/2017,0.008648201,0.002717381,0.002854084
AXP,11/5/2017,-0.00928159,-0.000861676,-0.005653573
BA,11/5/2017,0.004149072,-0.004186864,-0.009898421
CAT,11/5/2017,0.006277633,0.006429459,-0.003246613
CSCO,11/5/2017,-0.003260092,0.004537614,0.007838675
CVX,11/5/2017,-0.002723227,0.008648201,0.001379062
DIS,11/5/2017,-0.0007295,-0.00928159,0.001108274
GS,11/5/2017,-0.00053354,0.004149072,-0.006667959
HD,11/5/2017,-0.012205117,0.006277633,0.010270229
IBM,11/5/2017,-0.003967032,-0.003260092,0.003910655
INTC,11/5/2017,-0.00888628,-0.002723227,-0.006012009
JNJ,11/5/2017,0.003175558,-0.0007295,-0.000907451
JPM,11/5/2017,-0.003088249,-0.00053354,0.001041587
KO,11/5/2017,0.002295142,-0.012205117,0.006169191
MCD,11/5/2017,-0.002145251,-0.003967032,0.000865793
MMM,11/5/2017,0.000559471,-0.00888628,0.002717381
MRK,11/5/2017,0.007663436,0.003175558,-0.000861676
MSFT,11/5/2017,-0.012263712,-0.003088249,-0.004186864
NKE,11/5/2017,-0.005865164,0.002295142,0.006429459
PFE,11/5/2017,0.000302844,-0.002145251,0.004537614
PG,11/5/2017,-0.003699975,0.000559471,0.008648201
TRV,11/5/2017,-0.001242869,0.007663436,-0.00928159
UNH,11/5/2017,-0.000403595,-0.012263712,0.004149072
V,11/5/2017,-0.001626078,-0.005865164,0.006277633
VZ,11/5/2017,-0.007761957,0.000302844,-0.003260092
WBA,11/5/2017,-0.001401746,-0.003699975,-0.002723227
WMT,11/5/2017,-0.007431487,-0.001242869,-0.0007295
XOM,11/5/2017,0.00854603,-0.000403595,-0.00053354
AAPL,12/5/2017,0.013965729,-0.001626078,-0.012205117
AXP,12/5/2017,-0.005518499,-0.007761957,-0.003967032
BA,12/5/2017,-0.003751169,-0.001401746,-0.00888628
CAT,12/5/2017,-0.002772554,-0.007431487,0.003175558
CSCO,12/5/2017,-0.005352304,0.00854603,-0.003088249
CVX,12/5/2017,-0.002353638,0.013965729,0.002295142
DIS,12/5/2017,0.001003768,-0.005518499,-0.002145251
GS,12/5/2017,-0.008631413,-0.003751169,0.000559471
HD,12/5/2017,0.004609403,-0.002772554,0.007663436
IBM,12/5/2017,-0.001858763,-0.005352304,-0.012263712
INTC,12/5/2017,-0.004482862,-0.002353638,-0.005865164
JNJ,12/5/2017,0.003571491,0.001003768,0.000302844
JPM,12/5/2017,-0.002753488,-0.008631413,-0.003699975
KO,12/5/2017,-0.001831948,0.004609403,-0.001242869
MCD,12/5/2017,0.007974668,-0.001858763,-0.000403595
MMM,12/5/2017,-0.000914901,-0.004482862,-0.001626078
MRK,12/5/2017,-0.013347937,0.003571491,-0.007761957
MSFT,12/5/2017,-0.00116853,-0.002753488,-0.001401746
NKE,12/5/2017,-0.000737444,-0.001831948,-0.007431487
PFE,12/5/2017,-0.000907935,0.007974668,0.00854603
PG,12/5/2017,0.000232362,-0.000914901,0.013965729
TRV,12/5/2017,0.000414805,-0.013347937,-0.005518499
UNH,12/5/2017,-0.008712268,-0.00116853,-0.003751169
V,12/5/2017,0.006840448,-0.000737444,-0.002772554
VZ,12/5/2017,-0.003911244,-0.000907935,-0.005352304
WBA,12/5/2017,-0.002923841,0.000232362,-0.002353638
WMT,12/5/2017,-0.005516909,0.000414805,0.001003768
XOM,12/5/2017,-0.000726313,-0.008712268,-0.008631413
AAPL,13/5/2017,0,0.006840448,0.004609403
AXP,13/5/2017,0,-0.003911244,-0.001858763
BA,13/5/2017,0,-0.002923841,-0.004482862
CAT,13/5/2017,0,-0.005516909,0.003571491
CSCO,13/5/2017,0,-0.000726313,-0.002753488
CVX,13/5/2017,0,0,-0.001831948
DIS,13/5/2017,0,0,0.007974668
GS,13/5/2017,0,0,-0.000914901
HD,13/5/2017,0,0,-0.013347937
IBM,13/5/2017,0,0,-0.00116853
INTC,13/5/2017,0,0,-0.000737444
JNJ,13/5/2017,0,0,-0.000907935
JPM,13/5/2017,0,0,0.000232362
KO,13/5/2017,0,0,0.000414805
MCD,13/5/2017,0,0,-0.008712268
MMM,13/5/2017,0,0,0.006840448
MRK,13/5/2017,0,0,-0.003911244
MSFT,13/5/2017,0,0,-0.002923841
NKE,13/5/2017,0,0,-0.005516909
PFE,13/5/2017,0,0,-0.000726313
PG,13/5/2017,0,0,0
TRV,13/5/2017,0,0,0
UNH,13/5/2017,0,0,0
V,13/5/2017,0,0,0
VZ,13/5/2017,0,0,0
WBA,13/5/2017,0,0,0
WMT,13/5/2017,0,0,0
XOM,13/5/2017,0,0,0
AAPL,14/5/2017,0,0,0
AXP,14/5/2017,0,0,0
BA,14/5/2017,0,0,0
CAT,14/5/2017,0,0,0
CSCO,14/5/2017,0,0,0
CVX,14/5/2017,0,0,0
DIS,14/5/2017,0,0,0
GS,14/5/2017,0,0,0
HD,14/5/2017,0,0,0
IBM,14/5/2017,0,0,0
INTC,14/5/2017,0,0,0
JNJ,14/5/2017,0,0,0
JPM,14/5/2017,0,0,0
KO,14/5/2017,0,0,0
MCD,14/5/2017,0,0,0
MMM,14/5/2017,0,0,0
MRK,14/5/2017,0,0,0
MSFT,14/5/2017,0,0,0
NKE,14/5/2017,0,0,0
PFE,14/5/2017,0,0,0
PG,14/5/2017,0,0,0
TRV,14/5/2017,0,0,0
UNH,14/5/2017,0,0,0
V,14/5/2017,0,0,0
VZ,14/5/2017,0,0,0
WBA,14/5/2017,0,0,0
WMT,14/5/2017,0,0,0
XOM,14/5/2017,0,0,0
AAPL,15/5/2017,-0.002562436,0,0
AXP,15/5/2017,0.010840094,0,0
BA,15/5/2017,-0.004692809,0,0
CAT,15/5/2017,0.016979355,0,0
CVX,15/5/2017,0.008399259,0,0
DIS,15/5/2017,-0.005105323,-0.002562436,0
GS,15/5/2017,0.010322124,0.010840094,0
HD,15/5/2017,0.002612882,-0.004692809,0
IBM,15/5/2017,0.00758145,0.016979355,0
INTC,15/5/2017,0.002814579,0.008399259,0
JPM,15/5/2017,0.004831908,-0.005105323,0
KO,15/5/2017,0.003211648,0.010322124,0
MCD,15/5/2017,0.00632899,0.002612882,0
MMM,15/5/2017,0.005392422,0.00758145,0
MRK,15/5/2017,-0.000943947,0.002814579,0
MSFT,15/5/2017,0.000731185,0.004831908,0
NKE,15/5/2017,-0.007933661,0.003211648,0
PFE,15/5/2017,0.003332208,0.00632899,0
PG,15/5/2017,0.001624216,0.005392422,0
TRV,15/5/2017,-0.002819452,-0.000943947,0
UNH,15/5/2017,-0.001629784,0.000731185,-0.002562436
V,15/5/2017,0.005392063,-0.007933661,0.010840094
VZ,15/5/2017,-0.010034934,0.003332208,-0.004692809
WBA,15/5/2017,-0.003401853,0.001624216,0.016979355
WMT,15/5/2017,0.007660459,-0.002819452,0.008399259
XOM,15/5/2017,0.003028414,-0.001629784,-0.005105323
AAPL,16/5/2017,-0.001477344,0.005392063,0.010322124
AXP,16/5/2017,-0.002553399,-0.010034934,0.002612882
BA,16/5/2017,0.001699525,-0.003401853,0.00758145
CAT,16/5/2017,-0.000781179,0.007660459,0.002814579
CSCO,16/5/2017,0.002045184,0.003028414,0.004831908
CVX,16/5/2017,0.003743569,-0.001477344,0.003211648
DIS,16/5/2017,-0.010537907,-0.002553399,0.00632899
GS,16/5/2017,0.002132098,0.001699525,0.005392422
HD,16/5/2017,0.005911089,-0.000781179,-0.000943947
IBM,16/5/2017,0.014322321,0.002045184,0.000731185
INTC,16/5/2017,0.005332448,0.003743569,-0.007933661
JNJ,16/5/2017,0.006142192,-0.010537907,0.003332208
JPM,16/5/2017,0.003091527,0.002132098,0.001624216
KO,16/5/2017,0.002744248,0.005911089,-0.002819452
MCD,16/5/2017,0.006904793,0.014322321,-0.001629784
MMM,16/5/2017,0.001416805,0.005332448,0.005392063
MRK,16/5/2017,0.004408944,0.006142192,-0.010034934
NKE,16/5/2017,-0.018411709,0.003091527,-0.003401853
PFE,16/5/2017,-0.01570035,0.002744248,0.007660459
PG,16/5/2017,-0.001042528,0.006904793,0.003028414
TRV,16/5/2017,-0.002661061,0.001416805,-0.001477344
V,16/5/2017,-0.000858036,0.004408944,-0.002553399
VZ,16/5/2017,-0.00154249,-0.018411709,0.001699525
WBA,16/5/2017,-0.00088671,-0.01570035,-0.000781179
WMT,16/5/2017,-0.015466996,-0.001042528,0.002045184
XOM,16/5/2017,-0.003019271,-0.002661061,0.003743569
CSCO,17/5/2017,-0.013994478,-0.000858036,-0.010537907
CVX,17/5/2017,-0.013845583,-0.00154249,0.002132098
DIS,17/5/2017,-0.015465848,-0.00088671,0.005911089
HD,17/5/2017,-0.01371156,-0.015466996,0.014322321
IBM,17/5/2017,-0.017894244,-0.003019271,0.005332448
JNJ,17/5/2017,-0.008609111,-0.013994478,0.006142192
KO,17/5/2017,0.001824332,-0.013845583,0.003091527
MCD,17/5/2017,-0.005974752,-0.015465848,0.002744248
MMM,17/5/2017,-0.009632296,-0.01371156,0.006904793
MRK,17/5/2017,-0.01238459,-0.017894244,0.001416805
NKE,17/5/2017,-0.018567747,-0.008609111,0.004408944
PFE,17/5/2017,-0.011349769,0.001824332,-0.018411709
PG,17/5/2017,0.000231882,-0.005974752,-0.01570035
TRV,17/5/2017,0.002668161,-0.009632296,-0.001042528
UNH,17/5/2017,0.004401703,-0.01238459,-0.002661061
V,17/5/2017,-0.013174268,-0.018567747,-0.000858036
VZ,17/5/2017,-0.018318266,-0.011349769,-0.00154249
WMT,17/5/2017,0.0001335,0.000231882,-0.00088671
XOM,17/5/2017,-0.006783776,0.002668161,-0.015466996
AAPL,18/5/2017,0.015241085,0.004401703,-0.003019271
AXP,18/5/2017,0.000130915,-0.013174268,-0.013994478
BA,18/5/2017,-0.007719144,-0.018318266,-0.013845583
CAT,18/5/2017,0.000799047,0.0001335,-0.015465848
CVX,18/5/2017,0.004488912,-0.006783776,-0.01371156
DIS,18/5/2017,0.003480435,0.015241085,-0.017894244
GS,18/5/2017,0.006737701,0.000130915,-0.008609111
HD,18/5/2017,-0.002498533,-0.007719144,0.001824332
IBM,18/5/2017,-0.000993629,0.000799047,-0.005974752
INTC,18/5/2017,0.005137066,0.004488912,-0.009632296
JNJ,18/5/2017,0.002368334,0.003480435,-0.01238459
JPM,18/5/2017,-0.00367825,0.006737701,-0.018567747
KO,18/5/2017,-0.002959177,-0.002498533,-0.011349769
MCD,18/5/2017,0.0040982,-0.000993629,0.000231882
MMM,18/5/2017,0.00205291,0.005137066,0.002668161
MRK,18/5/2017,0.014127128,0.002368334,0.004401703
MSFT,18/5/2017,0.003408399,-0.00367825,-0.013174268
NKE,18/5/2017,-0.002316465,-0.002959177,-0.018318266
PFE,18/5/2017,-0.000310163,0.0040982,0.0001335
PG,18/5/2017,-0.004521096,0.00205291,-0.006783776
TRV,18/5/2017,0.005239042,0.014127128,0.015241085
UNH,18/5/2017,0.015338067,0.003408399,0.000130915
V,18/5/2017,-0.000544831,-0.002316465,-0.007719144
VZ,18/5/2017,0.012589901,-0.000310163,0.000799047
WBA,18/5/2017,-0.003425836,-0.004521096,0.004488912
XOM,18/5/2017,-0.002927221,0.005239042,0.003480435
AAPL,19/5/2017,0.003409036,0.015338067,0.006737701
AXP,19/5/2017,0.005498762,-0.000544831,-0.002498533
CSCO,19/5/2017,-0.005417388,0.012589901,-0.000993629
CVX,19/5/2017,0.012836204,-0.003425836,0.005137066
DIS,19/5/2017,0.007873982,-0.002927221,0.002368334
GS,19/5/2017,0.001068983,0.003409036,-0.00367825
HD,19/5/2017,0.003853662,0.005498762,-0.002959177
IBM,19/5/2017,0.00795868,-0.005417388,0.0040982
INTC,19/5/2017,0.005110578,0.012836204,0.00205291
JNJ,19/5/2017,0.00023628,0.007873982,0.014127128
JPM,19/5/2017,0.009766342,0.001068983,0.003408399
KO,19/5/2017,0.002282994,0.003853662,-0.002316465
MCD,19/5/2017,0.007754431,0.00795868,-0.000310163
MMM,19/5/2017,0.002868355,0.005110578,-0.004521096
MRK,19/5/2017,-0.001721783,0.00023628,0.005239042
MSFT,19/5/2017,-0.000295217,0.009766342,0.015338067
NKE,19/5/2017,0.001741516,0.002282994,-0.000544831
PFE,19/5/2017,0.007448735,0.007754431,0.012589901
PG,19/5/2017,0.004308748,0.002868355,-0.003425836
TRV,19/5/2017,-0.000744495,-0.001721783,-0.002927221
UNH,19/5/2017,0.006649376,-0.000295217,0.003409036
V,19/5/2017,0.008395875,0.001741516,0.005498762
VZ,19/5/2017,0.00843673,0.007448735,-0.005417388
WBA,19/5/2017,-0.010313141,0.004308748,0.012836204
WMT,19/5/2017,0.015862656,-0.000744495,0.007873982
XOM,19/5/2017,0.002201861,0.006649376,0.001068983
AAPL,20/5/2017,0,0.008395875,0.003853662
AXP,20/5/2017,0,0.00843673,0.00795868
BA,20/5/2017,0,-0.010313141,0.005110578
CAT,20/5/2017,0,0.015862656,0.00023628
CSCO,20/5/2017,0,0.002201861,0.009766342
CVX,20/5/2017,0,0,0.002282994
DIS,20/5/2017,0,0,0.007754431
GS,20/5/2017,0,0,0.002868355
HD,20/5/2017,0,0,-0.001721783
IBM,20/5/2017,0,0,-0.000295217
INTC,20/5/2017,0,0,0.001741516
JNJ,20/5/2017,0,0,0.007448735
JPM,20/5/2017,0,0,0.004308748
KO,20/5/2017,0,0,-0.000744495
MCD,20/5/2017,0,0,0.006649376
MMM,20/5/2017,0,0,0.008395875
MRK,20/5/2017,0,0,0.00843673
MSFT,20/5/2017,0,0,-0.010313141
NKE,20/5/2017,0,0,0.015862656
PFE,20/5/2017,0,0,0.002201861
PG,20/5/2017,0,0,0
TRV,20/5/2017,0,0,0
UNH,20/5/2017,0,0,0
V,20/5/2017,0,0,0
VZ,20/5/2017,0,0,0
WBA,20/5/2017,0,0,0
WMT,20/5/2017,0,0,0
XOM,20/5/2017,0,0,0
AAPL,21/5/2017,0,0,0
AXP,21/5/2017,0,0,0
BA,21/5/2017,0,0,0
CAT,21/5/2017,0,0,0
CSCO,21/5/2017,0,0,0
CVX,21/5/2017,0,0,0
DIS,21/5/2017,0,0,0
GS,21/5/2017,0,0,0
HD,21/5/2017,0,0,0
IBM,21/5/2017,0,0,0
INTC,21/5/2017,0,0,0
JNJ,21/5/2017,0,0,0
JPM,21/5/2017,0,0,0
KO,21/5/2017,0,0,0
MCD,21/5/2017,0,0,0
MMM,21/5/2017,0,0,0
MRK,21/5/2017,0,0,0
MSFT,21/5/2017,0,0,0
NKE,21/5/2017,0,0,0
PFE,21/5/2017,0,0,0
PG,21/5/2017,0,0,0
TRV,21/5/2017,0,0,0
UNH,21/5/2017,0,0,0
V,21/5/2017,0,0,0
VZ,21/5/2017,0,0,0
WBA,21/5/2017,0,0,0
WMT,21/5/2017,0,0,0
XOM,21/5/2017,0,0,0
AAPL,22/5/2017,0.006076102,0,0
AXP,22/5/2017,0.002343799,0,0
BA,22/5/2017,0.016098836,0,0
CAT,22/5/2017,-0.001366748,0,0
CSCO,22/5/2017,0.012175611,0,0
CVX,22/5/2017,-0.003754959,0.006076102,0
DIS,22/5/2017,0.001023148,0.002343799,0
GS,22/5/2017,0.002924964,0.016098836,0
HD,22/5/2017,-0.002175418,-0.001366748,0
IBM,22/5/2017,0.004342453,0.012175611,0
INTC,22/5/2017,0.010452152,-0.003754959,0
JNJ,22/5/2017,0.00204728,0.001023148,0
JPM,22/5/2017,-0.00094366,0.002924964,0
KO,22/5/2017,0.00637813,-0.002175418,0
MCD,22/5/2017,0.000269953,0.004342453,0
MMM,22/5/2017,0.013840653,0.010452152,0
MRK,22/5/2017,0.004076623,0.00204728,0
MSFT,22/5/2017,0.011227451,-0.00094366,0
NKE,22/5/2017,-0.003863215,0.00637813,0
PFE,22/5/2017,-0.010474562,0.000269953,0
PG,22/5/2017,-0.000347679,0.013840653,0.006076102
TRV,22/5/2017,0.007119734,0.004076623,0.002343799
UNH,22/5/2017,0.012225517,0.011227451,0.016098836
V,22/5/2017,0.00897483,-0.003863215,-0.001366748
VZ,22/5/2017,0.001320971,-0.010474562,0.012175611
WBA,22/5/2017,0.009055843,-0.000347679,-0.003754959
WMT,22/5/2017,-0.002792888,0.007119734,0.001023148
XOM,22/5/2017,0.004393832,0.012225517,0.002924964
AAPL,23/5/2017,-0.00123385,0.00897483,-0.002175418
AXP,23/5/2017,0.002857726,0.001320971,0.004342453
BA,23/5/2017,-0.000979882,0.009055843,0.010452152
CAT,23/5/2017,0.013099897,-0.002792888,0.00204728
CSCO,23/5/2017,0.00538144,0.004393832,-0.00094366
CVX,23/5/2017,0.001413397,-0.00123385,0.00637813
DIS,23/5/2017,-0.005667676,0.002857726,0.000269953
GS,23/5/2017,0.016757666,-0.000979882,0.013840653
HD,23/5/2017,-0.007245461,0.013099897,0.004076623
IBM,23/5/2017,-0.003996483,0.00538144,0.011227451
INTC,23/5/2017,0.002515884,0.001413397,-0.003863215
JNJ,23/5/2017,0.002042837,-0.005667676,-0.010474562
JPM,23/5/2017,0.012514967,0.016757666,-0.000347679
KO,23/5/2017,0.004753328,-0.007245461,0.007119734
MCD,23/5/2017,-0.0024965,-0.003996483,0.012225517
MMM,23/5/2017,-0.003929165,0.002515884,0.00897483
MRK,23/5/2017,0.007963853,0.002042837,0.001320971
MSFT,23/5/2017,0.003360216,0.012514967,0.009055843
NKE,23/5/2017,0.012216388,0.004753328,-0.002792888
PFE,23/5/2017,0.00062265,-0.0024965,0.004393832
PG,23/5/2017,-0.001508099,-0.003929165,-0.00123385
TRV,23/5/2017,8.23E-05,0.007963853,0.002857726
UNH,23/5/2017,0.002976514,0.003360216,-0.000979882
V,23/5/2017,0.005894508,0.012216388,0.013099897
VZ,23/5/2017,0,0.00062265,0.00538144
WBA,23/5/2017,-0.001229379,-0.001508099,0.001413397
WMT,23/5/2017,-0.000763952,8.23E-05,-0.005667676
XOM,23/5/2017,0.003524253,0.002976514,0.016757666
AAPL,24/5/2017,-0.002990673,0.005894508,-0.007245461
AXP,24/5/2017,-0.001035958,0,-0.003996483
BA,24/5/2017,0.009591766,-0.001229379,0.002515884
CAT,24/5/2017,0.003087911,-0.000763952,0.002042837
CSCO,24/5/2017,-0.008501229,0.003524253,0.012514967
CVX,24/5/2017,-0.000470494,-0.002990673,0.004753328
DIS,24/5/2017,0.006447403,-0.001035958,-0.0024965
HD,24/5/2017,0.001098089,0.009591766,-0.003929165
IBM,24/5/2017,0.003157528,0.003087911,0.007963853
INTC,24/5/2017,0.007250633,-0.008501229,0.003360216
JNJ,24/5/2017,-7.82E-05,-0.000470494,0.012216388
JPM,24/5/2017,-0.000582831,0.006447403,0.00062265
KO,24/5/2017,0.014417589,0.001098089,-0.001508099
MCD,24/5/2017,0.011364992,0.003157528,8.23E-05
MMM,24/5/2017,-0.001213826,0.007250633,0.002976514
MRK,24/5/2017,0.005886774,-7.82E-05,0.005894508
MSFT,24/5/2017,0.001310469,-0.000582831,0
NKE,24/5/2017,-0.003639902,0.014417589,-0.001229379
PFE,24/5/2017,-0.002800212,0.011364992,-0.000763952
PG,24/5/2017,0.004879068,-0.001213826,0.003524253
TRV,24/5/2017,0.003205574,0.005886774,-0.002990673
UNH,24/5/2017,0.00211158,0.001310469,-0.001035958
V,24/5/2017,0.010121512,-0.003639902,0.009591766
VZ,24/5/2017,-0.009674338,-0.002800212,0.003087911
WBA,24/5/2017,-0.008123891,0.004879068,-0.008501229
WMT,24/5/2017,-0.004331717,0.003205574,-0.000470494
XOM,24/5/2017,-0.003511876,0.00211158,0.006447403
AAPL,25/5/2017,0.003455928,0.010121512,0.001098089
AXP,25/5/2017,0.004149061,-0.009674338,0.003157528
BA,25/5/2017,0.009824596,-0.008123891,0.007250633
CAT,25/5/2017,0.010293557,-0.004331717,-7.82E-05
CSCO,25/5/2017,-0.001587861,-0.003511876,-0.000582831
CVX,25/5/2017,-0.010449979,0.003455928,0.014417589
DIS,25/5/2017,-0.004085001,0.004149061,0.011364992
GS,25/5/2017,-0.006075938,0.009824596,-0.001213826
HD,25/5/2017,0.009419321,0.010293557,0.005886774
IBM,25/5/2017,0.004524144,-0.001587861,0.001310469
INTC,25/5/2017,0.003875864,-0.010449979,-0.003639902
JNJ,25/5/2017,0.006789279,-0.004085001,-0.002800212
JPM,25/5/2017,-0.004200586,-0.006075938,0.004879068
KO,25/5/2017,0.008438896,0.009419321,0.003205574
MCD,25/5/2017,0.001872935,0.004524144,0.00211158
MMM,25/5/2017,0.010380195,0.003875864,0.010121512
MRK,25/5/2017,0.001694205,0.006789279,-0.009674338
MSFT,25/5/2017,0.012360116,-0.004200586,-0.008123891
NKE,25/5/2017,0.006537108,0.008438896,-0.004331717
PFE,25/5/2017,0.003432284,0.001872935,-0.003511876
PG,25/5/2017,0.004162015,0.010380195,0.003455928
TRV,25/5/2017,0.013682927,0.001694205,0.004149061
UNH,25/5/2017,0.014009879,0.012360116,0.009824596
V,25/5/2017,0.002425714,0.006537108,0.010293557
VZ,25/5/2017,0.005994712,0.003432284,-0.001587861
WBA,25/5/2017,0.002109758,0.004162015,-0.010449979
WMT,25/5/2017,0.002047287,0.013682927,-0.004085001
XOM,25/5/2017,-0.006562023,0.014009879,-0.006075938
AAPL,26/5/2017,-0.001689423,0.002425714,0.009419321
AXP,26/5/2017,0.000258522,0.005994712,0.004524144
BA,26/5/2017,-0.002566016,0.002109758,0.003875864
CAT,26/5/2017,0.006094002,0.002047287,0.006789279
CSCO,26/5/2017,0.001908398,-0.006562023,-0.004200586
CVX,26/5/2017,-0.003710418,-0.001689423,0.008438896
DIS,26/5/2017,0.010627344,0.000258522,0.001872935
GS,26/5/2017,0.00476453,-0.002566016,0.010380195
HD,26/5/2017,-0.009970705,0.006094002,0.001694205
IBM,26/5/2017,-0.004634441,0.001908398,0.012360116
INTC,26/5/2017,0,-0.003710418,0.006537108
JNJ,26/5/2017,-0.004783306,0.010627344,0.003432284
JPM,26/5/2017,0.000117146,0.00476453,0.004162015
KO,26/5/2017,-0.000440206,-0.009970705,0.013682927
MCD,26/5/2017,0.00053414,-0.004634441,0.014009879
MMM,26/5/2017,0.005663159,0,0.002425714
MRK,26/5/2017,-0.001845033,-0.004783306,0.005994712
MSFT,26/5/2017,0.004883294,0.000117146,0.002109758
NKE,26/5/2017,0.004584708,-0.000440206,0.002047287
PFE,26/5/2017,-0.000622074,0.00053414,-0.006562023
PG,26/5/2017,0.004489865,0.005663159,-0.001689423
TRV,26/5/2017,-0.000484893,-0.001845033,0.000258522
UNH,26/5/2017,-0.003088992,0.004883294,-0.002566016
V,26/5/2017,-0.003893067,0.004584708,0.006094002
VZ,26/5/2017,0.000220504,-0.000622074,0.001908398
WBA,26/5/2017,0.006191807,0.004489865,-0.003710418
WMT,26/5/2017,-0.002298466,-0.000484893,0.010627344
XOM,26/5/2017,-0.00244644,-0.003088992,0.00476453
AAPL,27/5/2017,0,-0.003893067,-0.009970705
AXP,27/5/2017,0,0.000220504,-0.004634441
BA,27/5/2017,0,0.006191807,0
CAT,27/5/2017,0,-0.002298466,-0.004783306
CSCO,27/5/2017,0,-0.00244644,0.000117146
CVX,27/5/2017,0,0,-0.000440206
DIS,27/5/2017,0,0,0.00053414
GS,27/5/2017,0,0,0.005663159
HD,27/5/2017,0,0,-0.001845033
IBM,27/5/2017,0,0,0.004883294
INTC,27/5/2017,0,0,0.004584708
JNJ,27/5/2017,0,0,-0.000622074
JPM,27/5/2017,0,0,0.004489865
KO,27/5/2017,0,0,-0.000484893
MCD,27/5/2017,0,0,-0.003088992
MMM,27/5/2017,0,0,-0.003893067
MRK,27/5/2017,0,0,0.000220504
MSFT,27/5/2017,0,0,0.006191807
NKE,27/5/2017,0,0,-0.002298466
PFE,27/5/2017,0,0,-0.00244644
PG,27/5/2017,0,0,0
TRV,27/5/2017,0,0,0
UNH,27/5/2017,0,0,0
V,27/5/2017,0,0,0
VZ,27/5/2017,0,0,0
WBA,27/5/2017,0,0,0
WMT,27/5/2017,0,0,0
XOM,27/5/2017,0,0,0
AAPL,28/5/2017,0,0,0
AXP,28/5/2017,0,0,0
BA,28/5/2017,0,0,0
CAT,28/5/2017,0,0,0
CSCO,28/5/2017,0,0,0
CVX,28/5/2017,0,0,0
DIS,28/5/2017,0,0,0
GS,28/5/2017,0,0,0
HD,28/5/2017,0,0,0
IBM,28/5/2017,0,0,0
INTC,28/5/2017,0,0,0
JNJ,28/5/2017,0,0,0
JPM,28/5/2017,0,0,0
KO,28/5/2017,0,0,0
MCD,28/5/2017,0,0,0
MMM,28/5/2017,0,0,0
MRK,28/5/2017,0,0,0
MSFT,28/5/2017,0,0,0
NKE,28/5/2017,0,0,0
PFE,28/5/2017,0,0,0
PG,28/5/2017,0,0,0
TRV,28/5/2017,0,0,0
UNH,28/5/2017,0,0,0
V,28/5/2017,0,0,0
VZ,28/5/2017,0,0,0
WBA,28/5/2017,0,0,0
WMT,28/5/2017,0,0,0
XOM,28/5/2017,0,0,0
AAPL,29/5/2017,0,0,0
AXP,29/5/2017,0,0,0
BA,29/5/2017,0,0,0
CAT,29/5/2017,0,0,0
CSCO,29/5/2017,0,0,0
CVX,29/5/2017,0,0,0
DIS,29/5/2017,0,0,0
GS,29/5/2017,0,0,0
HD,29/5/2017,0,0,0
IBM,29/5/2017,0,0,0
INTC,29/5/2017,0,0,0
JNJ,29/5/2017,0,0,0
JPM,29/5/2017,0,0,0
KO,29/5/2017,0,0,0
MCD,29/5/2017,0,0,0
MMM,29/5/2017,0,0,0
MRK,29/5/2017,0,0,0
MSFT,29/5/2017,0,0,0
NKE,29/5/2017,0,0,0
PFE,29/5/2017,0,0,0
PG,29/5/2017,0,0,0
TRV,29/5/2017,0,0,0
UNH,29/5/2017,0,0,0
V,29/5/2017,0,0,0
VZ,29/5/2017,0,0,0
WBA,29/5/2017,0,0,0
WMT,29/5/2017,0,0,0
XOM,29/5/2017,0,0,0
AAPL,30/5/2017,0.000390606,0,0
AXP,30/5/2017,-0.004776833,0,0
BA,30/5/2017,0.001554263,0,0
CAT,30/5/2017,-0.001798202,0,0
CSCO,30/5/2017,0.005714354,0,0
CVX,30/5/2017,-0.006302542,0.000390606,0
DIS,30/5/2017,-0.000645682,-0.004776833,0
GS,30/5/2017,-0.019570824,0.001554263,0
HD,30/5/2017,-0.000844115,-0.001798202,0
IBM,30/5/2017,-0.004983879,0.005714354,0
INTC,30/5/2017,-0.00220597,-0.006302542,0
JNJ,30/5/2017,0.001497132,-0.000645682,0
JPM,30/5/2017,-0.017103862,-0.019570824,0
KO,30/5/2017,0.000881171,-0.000844115,0
MCD,30/5/2017,0.000466917,-0.004983879,0
MMM,30/5/2017,0.008820496,-0.00220597,0
MRK,30/5/2017,-0.000616298,0.001497132,0
MSFT,30/5/2017,0.006432691,-0.017103862,0
NKE,30/5/2017,0.006274716,0.000881171,0
PFE,30/5/2017,-0.000311032,0.000466917,0
PG,30/5/2017,0.001719418,0.008820496,0.000390606
